Popularity,danceability,energy,loudness,mode,speechiness,acousticness,liveness,valence,tempo,duration_in min/ms,time_signature,Class
32.62155692042999,0.6808335352085941,0.5622479017290409,-9.288966499062255,1,0.03311053906580595,0.11644479245762732,0.28856407370321935,0.7040299385806505,115.4444994514923,3.9430590278572533,3,0
43.81058053029821,0.521734514689186,0.3698440333753224,-11.955452374593715,0,0.029322013490100864,0.2156054130639692,0.13668141762702318,0.28732190693478765,130.06762496402743,4.570440759411518,4,0
43.81058053029821,0.5169516431123319,0.7191528060087287,-5.891222428111844,1,0.06410851087609515,0.22433075089316146,0.12973500992364648,0.42878529925068665,79.86080273870505,4.1488843270850415,4,0
48.93094001753997,0.6790222022801957,0.4661560698333703,-8.06257410944094,1,0.03276160608594584,0.6588992926923849,0.11630940017539967,0.5488068038587928,115.55924193428642,3.6436809940723345,4,0
41.51628592091252,0.5204324245422057,0.6747255711186313,-9.160516946108348,1,0.0274,0.10481040520699567,0.12658142960456265,0.6568326454916348,173.72129159726958,4.494514784482398,4,0
24.97941931698114,0.534603821851887,0.4980977582443396,-8.785354660955653,1,0.034631385541603756,0.018451451707547147,0.19023079697217016,0.3340257258537736,150.0303054019481,8.496410000375104,1,0
43.30452684194524,0.6234271540127603,0.456188852655701,-11.455069844553794,1,0.028372021233036757,0.6628747038779563,0.06846081868562989,0.3740891180686605,99.7265866686663,3.7296219467146954,4,0
25.62824903085046,0.5562007522613489,0.5805630999636369,-6.387337029256302,1,0.03702918935753662,0.009269714532990064,0.2164127884429318,0.2657657328783581,84.51206756277232,2.9155712093093733,4,0
29.091298690730632,0.3371641538573589,0.1301945661508777,-9.50030795317975,1,0.034242220866935756,0.8248842888530022,0.11973038952584505,0.13825116695005252,78.99439312841288,3.891207607782653,4,0
43.00090794055754,0.6739630363211564,0.5220123212262813,-7.7712758069758445,1,0.027501344133776133,0.6685631565227573,0.11599663966555968,0.5897468548054953,96.97265810644683,3.906881971508182,3,0
39.78090867519879,0.4546350803500491,0.6837640018291253,-8.307511042590047,1,0.030107291416257485,0.0667819633197485,0.14408982100864826,0.4033219331717618,173.11018347922516,4.920911297857531,4,0
40.97345678486026,0.4645797838177216,0.42178287067431985,-16.557151542149345,1,0.0318699074113548,0.482248456145382,0.11759290125298909,0.6178765427888209,161.84802745972257,3.704467898431239,4,0
44.74131166930209,0.5636872200948753,0.15283800292747785,-16.176444815857472,0,0.04219380620646159,0.8951541507115648,0.10697334653083447,0.24346328508696904,136.1735672674046,3.0949073111676113,4,0
31.0,0.5975965451567132,0.6729141820829214,-12.27158425967517,0,0.044973388786496746,0.18316901704343747,0.10022532734883993,0.46116737046899947,102.24165647302473,5.604608191586194,4,0
15.504589346807908,0.5221208129989312,0.5241972225117091,-8.22399803241395,0,0.03216147336701977,0.40491856988533154,0.11854338437901168,0.13545720589680318,80.26779926275076,4.20030701532982,4,0
22.673566423496705,0.4488995781337525,0.5673186043389615,-9.815124731711803,0,0.06492165022075785,0.602967824917629,0.1167102102131383,0.27869734018018993,169.34276501487594,4.020131748170503,4,0
43.11968862461766,0.5008608504139861,0.183,-8.446192670941883,1,0.03719189101861618,0.8188569582217068,0.11071813174770595,0.26525494601835237,131.49641777187006,3.506399778563392,3,0
34.11584385678026,0.5574908148857811,0.4897273250634549,-8.310942937896638,1,0.029935947184662748,0.10259344369204637,0.26841419075953954,0.33753501708484124,126.26177519833062,4.200285182821011,4,0
22.506781447947194,0.5897318078051683,0.4585283643667525,-11.418562455892607,0,0.030952836436675246,0.580368675339076,0.07757102248863632,0.13439863142466932,139.97057707307735,4.890013967199971,4,0
70.9637103813891,0.6266078511117326,0.8104204711385741,-10.58674004078962,1,0.13007280024449153,0.24301500428475664,0.1040725792372218,0.7969203838463258,105.26643727879767,2.7618024458311736,4,0
29.543961738500474,0.3660554271930402,0.13290380237884217,-9.976068101789181,1,0.03860827953205315,0.7252569149293894,0.11609887072799746,0.15772015416153118,79.36307973997823,3.9907917768759154,4,0
42.23256674812129,0.4728846923761727,0.33669651280779916,-10.414865295080848,1,0.03264794359384664,0.324105410334137,0.10134301153659783,0.438431935910294,137.54388560264832,4.915529804518,4,0
38.850028844796746,0.3246846121193223,0.6738803430894041,-7.71488681956466,0,0.07031442021958544,0.4308179839123847,0.2464819583980218,0.28155066343032514,72.75422316073501,3.067166673867501,4,0
39.08864802497988,0.5785712592808847,0.7126596797202464,-9.384311760078925,1,0.03446118328726906,0.0898980550300364,0.18354421021968081,0.8902456485655399,155.85721100014277,3.811508594105555,4,0
43.81058053029821,0.4772568548724759,0.3379158525422802,-12.396000944494004,0,0.031098140550872948,0.25816829491543963,0.21105404947115577,0.21338528230871381,128.8702308594145,4.72201676066854,4,0
12.479635491776344,0.3844492598064716,0.8050425259594265,-7.051566184017571,0,0.07953397793486797,0.2340091127055914,0.09157209720219298,0.11043455541497027,150.9782363296733,4.781440770909507,4,0
50.21569757710961,0.3966866248903978,0.18337267334820567,-11.572084540427742,0,0.031225494151988362,0.9482944736789526,0.10076069841396698,0.22541220550727467,139.4332181241523,4.8058663444304806,3,0
32.923016059457,0.5564591343485514,0.7108719571747814,-5.919712240527833,1,0.06712014662439961,0.11641084475858234,0.10053849197027151,0.5960494764305576,96.47794319234946,4.752502287061278,4,0
38.0,0.5688033043921426,0.6208877201721247,-7.057590166175479,1,0.0312422981888119,0.09989313618963358,0.10752219300430312,0.5637249714739018,171.42758737785894,3.1193743946777697,4,0
41.21119301812926,0.4853537536011564,0.49424711913268665,-7.655224156911409,1,0.04222671581087755,0.2344666158260566,0.06571678952719388,0.3872238603625851,157.265719539052,3.9636645557041685,4,0
21.652493049384866,0.4320908618762766,0.6832309545988567,-7.236414198314677,0,0.0389409008283484,0.05546842924422628,0.13082991659261842,0.4338430769010561,90.7152134940811,3.8067274539954257,4,0
25.22914589145901,0.44243718837188517,0.36789548015480317,-11.275241598416216,0,0.03772050508505236,0.7452411124110692,0.12604144145443474,0.15774576185763808,79.02327353433485,6.452708673507065,4,0
19.894595776512677,0.415899956269031,0.5777458703031887,-10.713761020773244,0,0.06465824034754394,0.6188284924334733,0.26425546981994086,0.17706878358929862,139.8083336060771,3.657991384862266,3,0
53.33275517386454,0.3664973982823904,0.22078852597450221,-10.52967044910279,1,0.052873969589896624,0.8955182120232669,0.1188093397153786,0.22153208785051776,74.6782409601584,2.5903931970970855,3,0
16.770984292532134,0.3647865340539074,0.7011284710976738,-7.553867140482676,1,0.14696826587027534,0.4702673612717609,0.08559150051515813,0.5630549530039586,175.74327111886547,5.994156018303923,3,0
43.81058053029821,0.5249429205062892,0.4790915489619496,-11.095124506348286,1,0.03420457240782447,0.10328900570411395,0.20610280357195548,0.32813727304019424,128.79097789400183,3.5592459415814397,4,0
26.526426111564913,0.5143171133387789,0.6473746070311723,-6.258444527412714,1,0.042339556822850545,0.11161802662970655,0.16248564153692896,0.3373133703291092,149.91157718221496,4.499186744740665,4,0
39.0,0.5431430570406756,0.41070830876049186,-10.564047435815471,1,0.04389762721018849,0.512877872287982,0.09211095741109751,0.38250873054398626,153.16050597193603,3.7692766928863413,4,0
43.925305582242146,0.7110122232896858,0.3212086886534543,-8.974747868079273,1,0.028332775024017934,0.7458003633260981,0.11322408325327357,0.5437347208878928,96.97492530558223,3.6588172103066294,4,0
44.0,0.7185822239965579,0.6153130722688487,-7.051338246400615,1,0.02841323895424379,0.4755170681602705,0.10355745176458224,0.7501546637725174,116.68862532250587,3.130097297593642,4,0
43.78289173855942,0.469354778249358,0.3873153717403607,-10.267738632706939,0,0.028053198787146506,0.7689262922982019,0.08527537093187662,0.13535668874061726,149.97535928522365,4.238838985728664,3,0
16.676052257186754,0.657196517921441,0.44877503556725834,-10.961217984670602,1,0.039364731600614565,0.5152821471950835,0.09324766369383414,0.10941387556796184,130.68492717129166,6.109763675996197,3,0
24.0,0.5708237927985562,0.41571123183712183,-11.833794233743022,0,0.0328460497788867,0.5351091861038448,0.09699009677832945,0.23075383954556417,88.17014659759242,3.6712535773446193,4,0
59.237868217009535,0.3840135193806321,0.14447573643401906,-12.765441581386654,1,0.03966825813947316,0.9325902945736076,0.10953301550381335,0.23426810852553953,87.24757214726257,3.0368627625432754,4,0
49.0,0.6129338211231056,0.263538354451514,-9.554367445967733,1,0.03196858111793442,0.8645530608686016,0.1268112082815429,0.22220349813554474,119.19730804964493,3.640731132650907,3,0
28.465550958377513,0.25684916321878315,0.40386024824761435,-11.460210605421526,0,0.050954727349416834,0.5414153440853656,0.30254727146891514,0.23093297205040492,72.17051729121918,3.241623745334488,3,0
30.0,0.507868747710852,0.5880688209635888,-6.9084920637295335,1,0.028347216228807728,0.5639251556620658,0.1254905986747977,0.3062344837345312,78.08214513035627,4.522171481613816,4,0
52.71394821037023,0.519043730003707,0.2595839162163012,-12.389025987801492,1,0.029860165841851635,0.5028132673481307,0.13046690136963068,0.22004609253111523,88.9817870005868,3.2899238165472173,4,0
32.5126658830451,0.5477720141051882,0.6390262346458374,-7.292104052747992,0,0.05875174869231601,0.1060617297825016,0.25965048295623094,0.36696652527179546,125.5135099572438,3.683686774999096,4,0
55.724857426571624,0.491403220314647,0.3145569272237848,-11.032553102566235,1,0.030599335792307197,0.7903292183286457,0.14984723223065527,0.27403227124484714,126.02837303164452,3.8413987103080185,4,0
21.242473750934852,0.65931762008476,0.5884597438481596,-10.705064646707767,0,0.04551437575442497,0.45390991732487085,0.08696723449164864,0.3903143525230597,124.83152648896407,3.6370247981112724,3,0
43.80871657413337,0.4729948526007718,0.4409711745643223,-12.930339824078883,0,0.17985865241719454,0.4292398688040326,0.10196386525741827,0.20420486648928105,155.74285849046143,2.8418974751952053,4,0
45.158938283276754,0.5429667415460963,0.3807153818873503,-9.56253854337949,1,0.03392315322764875,0.469125679829373,0.10574832111604432,0.46012567982937297,169.92655676282928,3.503042429553338,3,0
52.125842332925664,0.5145730291615708,0.30432921975703237,-9.751744743692345,1,0.03439853860752819,0.820599983815192,0.1806236095991306,0.2344741414822663,119.57583843392636,4.170820416147694,4,0
73.27848182521085,0.6827696108275542,0.16877227378162762,-13.79534771663172,1,0.03485721710749761,0.7128682344163574,0.060402287532848875,0.3914380313997174,94.16088995529472,2.3798030412189433,4,0
55.10219361969372,0.40077472835975436,0.3533723894498927,-11.265495592262884,1,0.16244912602861286,0.8166340461190205,0.18125522110021455,0.1375842640542724,74.3012055638279,3.7525890285071144,1,0
37.145790225538434,0.4019321977412274,0.6586777022621608,-7.089759027763323,1,0.034885007142615124,0.05519002792335953,0.15425258646769396,0.12719167525454456,171.68213226698313,4.997300456317267,4,0
57.41892771136441,0.602743433746229,0.2524595180757628,-10.670329071769679,0,0.033733818074321215,0.9030403734840762,0.1254218361572917,0.47277034940227974,98.6889118791009,3.1449621147994042,4,0
43.34815846840021,0.5656250848253831,0.5571841531599793,-8.459439217143792,0,0.04768043796802136,0.4274906226912347,0.13765948630480457,0.48418033077337697,99.94469942469244,3.424163748414121,3,0
39.19349772395997,0.4133618266341494,0.40697797230071125,-10.326725223825541,1,0.028603251138020015,0.28975039263931024,0.1215878357383095,0.35861300455208006,84.82510114557695,5.1722190416991625,4,0
36.03968298803483,0.5789947164672472,0.252958996128777,-15.859835815037941,1,0.0511068798910564,0.8945198414940174,0.10707870553447556,0.47044443816751236,78.18822890823829,5.75403375186545,4,0
55.2271772199832,0.4335204316355972,0.35749684825944544,-11.003155015255274,1,0.14587630063022827,0.7843882772443356,0.1730063034811091,0.14808288647858842,74.10210668856676,3.6804589093034408,1,0
33.920214732125736,0.5869069787940865,0.27159177154003733,-10.487888004913266,1,0.02744787116072456,0.7941713719880924,0.10728007216501335,0.4714189650662495,77.09830983895091,3.3504689024547916,3,0
44.26267025281876,0.42900435502905687,0.22370953415785033,-10.5574343109174,1,0.04696659408284905,0.8789406089306113,0.12368664873590622,0.49033405917150946,167.00965496717828,3.63655404901465,3,0
32.47221729012917,0.4744168294257374,0.26606226695860336,-13.875580552808447,1,0.03292222616789667,0.6047366413111142,0.16708325935193757,0.22347945149504034,78.12078674807944,3.212796364627972,4,0
62.889709960320396,0.7176033625664409,0.5358165530029166,-9.30805135776447,1,0.028761019760575064,0.5499043043782297,0.06697125433989728,0.3966621099737935,120.005482909866,3.5269953479037266,4,0
18.093906941242548,0.674019584034304,0.5654348843126241,-9.320152337632766,1,0.038568865090244535,0.0023614061935332367,0.1097931868808001,0.9221560071239951,152.53860728809678,5.523408566395584,4,0
57.92508026789474,0.6792704247299997,0.5582687299330263,-7.141865319723952,1,0.03566108636793415,0.47097868315197433,0.102635970324408,0.43946102421513106,112.33460328408526,4.581649300216046,4,0
43.737242860403306,0.5257333431532695,0.5722047990802344,-8.156875842569882,0,0.046763824534283314,0.1685015487253613,0.10934429855034508,0.3147045781316716,79.80804395767713,3.915813523893011,4,0
20.8573600920925,0.5695659976976875,0.47600608257858995,-12.19195346139384,0,0.033841727521119004,0.598646291175048,0.07435492706065652,0.08877688620135814,140.0186995137377,5.447258467973372,4,0
39.10643858318937,0.5638449354419492,0.19686330870888202,-9.194743644280933,1,0.031190013464037648,0.905353528271162,0.08189250811308751,0.19559396533794005,117.67936374371787,4.577402166600457,4,0
18.719717764685708,0.6275009794916957,0.5550047039219048,-9.927606043588261,1,0.03902779302743618,0.007968671171583949,0.09508663252988586,0.7965766352197344,151.96953664597913,5.295884611352433,4,0
65.32689628714273,0.6267103329214229,0.19659539480237737,-14.37248537277993,0,0.034161517029714185,0.7003696977700203,0.10449820819300062,0.43953839009904727,144.43789612571643,2.957774825314409,4,0
51.24780796198052,0.6158278711825812,0.18674342388594156,-13.358352558526745,0,0.050906737825265405,0.7579123184792208,0.3097088185378002,0.3334840808079139,90.98618179489279,3.8027619921103746,4,0
52.28297096175251,0.3995102363906454,0.19649039836613377,-11.93281368013369,0,0.03310371370219064,0.9107759083550032,0.09515281701448193,0.23867989201634113,140.3513435939845,4.513469656857594,4,0
30.0,0.5370578025406657,0.7828696989331975,-6.45710510973691,0,0.08763483550618323,0.37570286939501674,0.17826899924356934,0.44414191741659764,124.13707319654691,2.9013906163860703,4,0
24.016651951876142,0.3875249779278142,0.7170298030813569,-4.507963164546522,0,0.0426137599324836,0.5293628421188797,0.07577204176405011,0.23182909677141167,130.74374662771748,4.853586269479954,3,0
26.998204282256438,0.4582290906274457,0.6511195518450883,-7.531368336920595,0,0.04007303691081827,0.17097158318259414,0.15097845138707724,0.134140991165898,171.63646231915095,5.059804057465309,4,0
8.076859694433717,0.5649894908850019,0.37430743877773487,-11.939872647726707,1,0.026831959583745638,0.5684498250792425,0.09881083870394282,0.26190212207557,81.16335340644338,4.873888977057177,4,0
43.94600106287038,0.5668552278793932,0.5142949065734383,-10.421267199875189,1,0.03866809649041797,0.7206899014670112,0.15260589817092138,0.4970250225731911,113.72422162991442,3.67935513741726,4,0
53.43724971365662,0.6056114845374573,0.40058277319381397,-5.3756316495601535,1,0.043652338374458664,0.7607977331057404,0.2704539473128176,0.5354098969163823,97.46268506766594,3.5488534118239157,4,0
